,date_dt,positive_count,negative_count,neutral_count,positive_avg_score,negative_avg_score,neutral_avg_score,total_news_count,total_news_score,signal
0,2021-04-14,10.0,2.0,10.0,0.9072429656982421,0.9596765339374542,0.8491368949413299,22.0,7.153076589107513,0.6666666666666666
1,2021-04-15,6.0,10.0,7.0,0.6230005472898483,0.8954732537269592,0.7265838129179818,23.0,-5.216729253530502,-0.25
2,2021-04-16,1.0,2.0,3.0,0.7259345650672913,0.8042621910572052,0.8183265924453735,6.0,-0.8825898170471191,-0.3333333333333333
3,2021-04-17,0.0,0.0,3.0,0.0,0.0,0.6740507483482361,3.0,0.0,
4,2021-04-18,2.0,6.0,1.0,0.8861302137374878,0.9622853100299835,0.8998250365257263,9.0,-4.0014514327049255,-0.5
5,2021-04-19,3.0,5.0,2.0,0.8675079743067423,0.785640561580658,0.7862321138381958,10.0,-1.3256788849830627,-0.25
6,2021-04-20,3.0,3.0,1.0,0.7221980293591818,0.895534078280131,0.7264181971549988,7.0,-0.5200081467628479,0.0
7,2021-04-21,1.0,1.0,5.0,0.6421983242034912,0.4762577712535858,0.7316099166870117,7.0,0.1659405529499054,0.0
8,2021-04-22,0.0,0.0,2.0,0.0,0.0,0.731998860836029,2.0,0.0,
9,2021-04-23,1.0,11.0,3.0,0.5862670540809631,0.9068479917266152,0.8996526201566061,15.0,-9.389060854911804,-0.8333333333333334
10,2021-04-24,0.0,0.0,2.0,0.0,0.0,0.8160165846347809,2.0,0.0,
11,2021-04-26,4.0,0.0,4.0,0.667551577091217,0.0,0.8563127219676971,8.0,2.670206308364868,1.0
12,2021-04-27,3.0,1.0,4.0,0.7584196925163269,0.7784732580184937,0.9563404321670532,8.0,1.496785819530487,0.5
13,2021-04-30,0.0,0.0,1.0,0.0,0.0,0.9599047899246216,1.0,0.0,
14,2021-05-02,0.0,1.0,0.0,0.0,0.8411615490913391,0.0,1.0,-0.8411615490913391,-1.0
15,2021-05-03,0.0,1.0,1.0,0.0,0.5173560380935669,0.9771398901939392,2.0,-0.5173560380935669,-1.0
16,2021-05-04,1.0,0.0,4.0,0.9352487325668335,0.0,0.6886299699544907,5.0,0.9352487325668335,1.0
17,2021-05-05,0.0,1.0,2.0,0.0,0.8270739912986755,0.9006566405296326,3.0,-0.8270739912986755,-1.0
18,2021-05-06,0.0,0.0,1.0,0.0,0.0,0.6844605803489685,1.0,0.0,
19,2021-05-07,0.0,0.0,1.0,0.0,0.0,0.9873424768447876,1.0,0.0,
20,2021-05-08,0.0,0.0,1.0,0.0,0.0,0.7089974284172058,1.0,0.0,
21,2021-05-09,2.0,1.0,0.0,0.8692087829113007,0.913061261177063,0.0,3.0,0.8253563046455383,0.3333333333333333
22,2021-05-10,0.0,0.0,3.0,0.0,0.0,0.7657017707824707,3.0,0.0,
23,2021-05-11,2.0,0.0,0.0,0.9498381018638611,0.0,0.0,2.0,1.8996762037277222,1.0
24,2021-05-12,0.0,0.0,1.0,0.0,0.0,0.953589677810669,1.0,0.0,
25,2021-05-13,1.0,8.0,2.0,0.906304657459259,0.7989872246980667,0.7745718955993652,11.0,-5.485593140125275,-0.7777777777777778
26,2021-05-14,0.0,1.0,0.0,0.0,0.7799416184425354,0.0,1.0,-0.7799416184425354,-1.0
27,2021-05-15,0.0,0.0,1.0,0.0,0.0,0.7529302835464478,1.0,0.0,
28,2021-05-17,0.0,4.0,3.0,0.0,0.9197023659944534,0.7427327036857605,7.0,-3.6788094639778137,-1.0
29,2021-05-18,0.0,0.0,3.0,0.0,0.0,0.8803025484085083,3.0,0.0,
30,2021-05-19,1.0,19.0,3.0,0.5990462899208069,0.921837191832693,0.7404332955678304,23.0,-16.91586035490036,-0.9
31,2021-05-20,6.0,2.0,0.0,0.6801263193289439,0.45405732095241547,0.0,8.0,3.1726432740688324,0.5
32,2021-05-21,0.0,7.0,1.0,0.0,0.7638086421149117,0.9617512822151184,8.0,-5.346660494804382,-1.0
33,2021-05-22,0.0,0.0,2.0,0.0,0.0,0.8929454982280731,2.0,0.0,
34,2021-05-23,0.0,5.0,0.0,0.0,0.9057327747344971,0.0,5.0,-4.528663873672485,-1.0
35,2021-05-24,1.0,0.0,2.0,0.7916096448898315,0.0,0.6759757101535797,3.0,0.7916096448898315,1.0
36,2021-05-25,1.0,5.0,2.0,0.7250126600265503,0.7708252191543579,0.9615311026573181,8.0,-3.1291134357452393,-0.6666666666666666
37,2021-05-26,0.0,1.0,0.0,0.0,0.9501564502716064,0.0,1.0,-0.9501564502716064,-1.0
38,2021-05-27,0.0,1.0,2.0,0.0,0.5643065571784973,0.7806217968463898,3.0,-0.5643065571784973,-1.0
39,2021-05-28,0.0,2.0,5.0,0.0,0.8051537871360779,0.7365685224533081,7.0,-1.6103075742721558,-1.0
40,2021-05-29,0.0,0.0,1.0,0.0,0.0,0.5043990015983582,1.0,0.0,
41,2021-05-30,0.0,0.0,1.0,0.0,0.0,0.7561616897583008,1.0,0.0,
42,2021-06-01,0.0,1.0,2.0,0.0,0.68642258644104,0.845468133687973,3.0,-0.68642258644104,-1.0
43,2021-06-02,0.0,0.0,2.0,0.0,0.0,0.7129594683647156,2.0,0.0,
44,2021-06-04,0.0,3.0,0.0,0.0,0.9681526025136312,0.0,3.0,-2.9044578075408936,-1.0
45,2021-06-07,0.0,1.0,4.0,0.0,0.8853740096092224,0.8846437931060791,5.0,-0.8853740096092224,-1.0
46,2021-06-08,0.0,0.0,1.0,0.0,0.0,0.8896803855895996,1.0,0.0,
47,2021-06-09,0.0,3.0,2.0,0.0,0.7910359899202982,0.9020429253578186,5.0,-2.3731079697608948,-1.0
48,2021-06-10,0.0,0.0,1.0,0.0,0.0,0.543989896774292,1.0,0.0,
49,2021-06-11,0.0,0.0,1.0,0.0,0.0,0.9255198240280151,1.0,0.0,
50,2021-06-14,1.0,1.0,3.0,0.9012788534164429,0.8601047992706299,0.8089137474695841,5.0,0.04117405414581299,0.0
51,2021-06-15,0.0,0.0,3.0,0.0,0.0,0.9432180325190226,3.0,0.0,
52,2021-06-16,0.0,1.0,2.0,0.0,0.8118886947631836,0.9344989061355591,3.0,-0.8118886947631836,-1.0
53,2021-06-17,0.0,2.0,4.0,0.0,0.9174854457378387,0.9197665452957153,6.0,-1.8349708914756775,-1.0
54,2021-06-18,0.0,0.0,1.0,0.0,0.0,0.8562832474708557,1.0,0.0,
55,2021-06-19,0.0,0.0,1.0,0.0,0.0,0.913867175579071,1.0,0.0,
56,2021-06-21,0.0,0.0,2.0,0.0,0.0,0.9348815381526947,2.0,0.0,
57,2021-06-22,2.0,4.0,0.0,0.6612052321434021,0.9409006088972092,0.0,6.0,-2.4411919713020325,-0.3333333333333333
58,2021-06-23,1.0,2.0,1.0,0.6083498001098633,0.9688491523265839,0.9725819826126099,4.0,-1.3293485045433044,-0.3333333333333333
59,2021-06-24,0.0,2.0,1.0,0.0,0.7652968168258667,0.9228851795196533,3.0,-1.5305936336517334,-1.0
60,2021-06-25,0.0,1.0,0.0,0.0,0.6363473534584045,0.0,1.0,-0.6363473534584045,-1.0
61,2021-06-27,0.0,1.0,0.0,0.0,0.7890594601631165,0.0,1.0,-0.7890594601631165,-1.0
62,2021-06-28,1.0,2.0,3.0,0.8047907948493958,0.7716881632804871,0.9228438138961792,6.0,-0.7385855317115784,-0.3333333333333333
63,2021-06-29,1.0,0.0,2.0,0.8831343650817871,0.0,0.8787747025489807,3.0,0.8831343650817871,1.0
64,2021-06-30,0.0,2.0,2.0,0.0,0.8457084894180298,0.8337291181087494,4.0,-1.6914169788360596,-1.0
65,2021-07-01,0.0,1.0,4.0,0.0,0.9890331029891968,0.804071456193924,5.0,-0.9890331029891968,-1.0
66,2021-07-02,3.0,0.0,0.0,0.5611720681190491,0.0,0.0,3.0,1.6835162043571472,1.0
67,2021-07-05,0.0,0.0,1.0,0.0,0.0,0.590156078338623,1.0,0.0,
68,2021-07-06,0.0,0.0,1.0,0.0,0.0,0.49492916464805603,1.0,0.0,
69,2021-07-07,2.0,0.0,0.0,0.5492280125617981,0.0,0.0,2.0,1.0984560251235962,1.0
70,2021-07-08,0.0,0.0,3.0,0.0,0.0,0.6360686620076498,3.0,0.0,
71,2021-07-11,0.0,0.0,1.0,0.0,0.0,0.7567822933197021,1.0,0.0,
72,2021-07-12,1.0,2.0,0.0,0.626576840877533,0.7986286878585815,0.0,3.0,-0.9706805348396301,-0.3333333333333333
73,2021-07-13,0.0,0.0,1.0,0.0,0.0,0.49658143520355225,1.0,0.0,
74,2021-07-15,0.0,0.0,1.0,0.0,0.0,0.9835622906684875,1.0,0.0,
75,2021-07-19,1.0,2.0,0.0,0.5159170627593994,0.9036471545696259,0.0,3.0,-1.2913772463798523,-0.3333333333333333
76,2021-07-20,0.0,1.0,0.0,0.0,0.9744119048118591,0.0,1.0,-0.9744119048118591,-1.0
77,2021-07-21,1.0,2.0,1.0,0.7131655812263489,0.8956042528152466,0.9569832682609558,4.0,-1.0780429244041443,-0.3333333333333333
78,2021-07-22,0.0,0.0,1.0,0.0,0.0,0.7601417899131775,1.0,0.0,
79,2021-07-24,0.0,0.0,1.0,0.0,0.0,0.8945180773735046,1.0,0.0,
80,2021-07-26,4.0,0.0,2.0,0.8394608199596405,0.0,0.909772127866745,6.0,3.357843279838562,1.0
81,2021-07-27,1.0,3.0,0.0,0.8367545008659363,0.893563985824585,0.0,4.0,-1.8439374566078186,-0.5
82,2021-07-28,0.0,0.0,3.0,0.0,0.0,0.8864109118779501,3.0,0.0,
83,2021-07-29,2.0,1.0,0.0,0.7607043385505676,0.9307739734649658,0.0,3.0,0.5906347036361694,0.3333333333333333
84,2021-08-02,1.0,1.0,0.0,0.9143997430801392,0.6601236462593079,0.0,2.0,0.2542760968208313,0.0
85,2021-08-03,3.0,0.0,0.0,0.7499011158943176,0.0,0.0,3.0,2.249703347682953,1.0
86,2021-08-04,2.0,0.0,0.0,0.6372535526752472,0.0,0.0,2.0,1.2745071053504944,1.0
87,2021-08-05,1.0,0.0,1.0,0.9109594225883484,0.0,0.44001084566116333,2.0,0.9109594225883484,1.0
88,2021-08-06,1.0,0.0,1.0,0.9397081136703491,0.0,0.5914716124534607,2.0,0.9397081136703491,1.0
89,2021-08-09,6.0,1.0,0.0,0.7699275215466818,0.5784955024719238,0.0,7.0,4.0410696268081665,0.7142857142857143
90,2021-08-10,2.0,1.0,2.0,0.9126566648483276,0.9595896601676941,0.5093210935592651,5.0,0.8657236695289612,0.3333333333333333
91,2021-08-11,1.0,0.0,0.0,0.7928882837295532,0.0,0.0,1.0,0.7928882837295532,1.0
92,2021-08-12,2.0,1.0,2.0,0.6859579086303711,0.9636351466178894,0.7661697566509247,5.0,0.4082806706428528,0.3333333333333333
93,2021-08-13,2.0,0.0,0.0,0.6621843427419662,0.0,0.0,2.0,1.3243686854839325,1.0
94,2021-08-17,1.0,0.0,1.0,0.5967297554016113,0.0,0.9033092856407166,2.0,0.5967297554016113,1.0
95,2021-08-18,2.0,1.0,1.0,0.9320448338985443,0.9317250847816467,0.9352190494537354,4.0,0.9323645830154419,0.3333333333333333
96,2021-08-20,1.0,0.0,1.0,0.6291724443435669,0.0,0.993409276008606,2.0,0.6291724443435669,1.0
97,2021-08-22,1.0,0.0,0.0,0.8774409890174866,0.0,0.0,1.0,0.8774409890174866,1.0
98,2021-08-23,4.0,0.0,1.0,0.8174588829278946,0.0,0.937256932258606,5.0,3.2698355317115784,1.0
99,2021-08-24,0.0,0.0,2.0,0.0,0.0,0.7417929768562317,2.0,0.0,
100,2021-08-25,1.0,0.0,0.0,0.7836618423461914,0.0,0.0,1.0,0.7836618423461914,1.0
101,2021-08-26,0.0,1.0,0.0,0.0,0.9562110304832458,0.0,1.0,-0.9562110304832458,-1.0
102,2021-08-29,1.0,0.0,1.0,0.9821009039878845,0.0,0.9718352556228638,2.0,0.9821009039878845,1.0
103,2021-08-31,0.0,1.0,0.0,0.0,0.7965921759605408,0.0,1.0,-0.7965921759605408,-1.0
104,2021-09-01,1.0,1.0,1.0,0.6654798984527588,0.7108132243156433,0.5526650547981262,3.0,-0.04533332586288452,0.0
105,2021-09-02,1.0,0.0,1.0,0.9083002805709839,0.0,0.5286497473716736,2.0,0.9083002805709839,1.0
106,2021-09-03,4.0,1.0,1.0,0.6628568023443222,0.8957123756408691,0.6120738983154297,6.0,1.7557148337364197,0.6
107,2021-09-07,0.0,4.0,3.0,0.0,0.8778272867202759,0.7972537477811178,7.0,-3.5113091468811035,-1.0
108,2021-09-08,0.0,3.0,3.0,0.0,0.95427405834198,0.810458262761434,6.0,-2.86282217502594,-1.0
109,2021-09-09,0.0,0.0,2.0,0.0,0.0,0.7460086345672607,2.0,0.0,
110,2021-09-10,0.0,1.0,1.0,0.0,0.572655200958252,0.7094836831092834,2.0,-0.572655200958252,-1.0
111,2021-09-13,0.0,1.0,1.0,0.0,0.5842261910438538,0.929262101650238,2.0,-0.5842261910438538,-1.0
112,2021-09-14,0.0,2.0,0.0,0.0,0.9363332986831665,0.0,2.0,-1.872666597366333,-1.0
113,2021-09-16,0.0,0.0,1.0,0.0,0.0,0.8344558477401733,1.0,0.0,
114,2021-09-20,0.0,2.0,0.0,0.0,0.8060882091522217,0.0,2.0,-1.6121764183044434,-1.0
115,2021-09-21,0.0,0.0,1.0,0.0,0.0,0.5590554475784302,1.0,0.0,
116,2021-09-22,0.0,1.0,0.0,0.0,0.9344730973243713,0.0,1.0,-0.9344730973243713,-1.0
117,2021-09-23,0.0,0.0,1.0,0.0,0.0,0.9435350894927979,1.0,0.0,
118,2021-09-24,0.0,2.0,2.0,0.0,0.894305408000946,0.6860287189483643,4.0,-1.788610816001892,-1.0
119,2021-09-27,0.0,0.0,1.0,0.0,0.0,0.7212271094322205,1.0,0.0,
120,2021-09-28,0.0,0.0,2.0,0.0,0.0,0.9714235663414001,2.0,0.0,
121,2021-09-29,0.0,1.0,0.0,0.0,0.9717336297035217,0.0,1.0,-0.9717336297035217,-1.0
122,2021-09-30,0.0,0.0,3.0,0.0,0.0,0.9519432385762533,3.0,0.0,
123,2021-10-01,0.0,0.0,1.0,0.0,0.0,0.6341755390167236,1.0,0.0,
124,2021-10-02,0.0,0.0,1.0,0.0,0.0,0.6371858716011047,1.0,0.0,
125,2021-10-05,2.0,0.0,0.0,0.7990038990974426,0.0,0.0,2.0,1.5980077981948853,1.0
126,2021-10-06,6.0,1.0,0.0,0.8827247420946757,0.9171178340911865,0.0,7.0,4.379230618476868,0.7142857142857143
127,2021-10-07,2.0,0.0,0.0,0.9079631567001343,0.0,0.0,2.0,1.8159263134002686,1.0
128,2021-10-08,1.0,0.0,1.0,0.9604108929634094,0.0,0.9504693746566772,2.0,0.9604108929634094,1.0
129,2021-10-10,0.0,0.0,3.0,0.0,0.0,0.5860442519187927,3.0,0.0,
130,2021-10-11,2.0,0.0,3.0,0.8825657367706299,0.0,0.8268545667330424,5.0,1.7651314735412598,1.0
131,2021-10-12,0.0,1.0,4.0,0.0,0.8132704496383667,0.7218490391969681,5.0,-0.8132704496383667,-1.0
132,2021-10-13,1.0,0.0,2.0,0.9729936122894287,0.0,0.9157829880714417,3.0,0.9729936122894287,1.0
133,2021-10-14,3.0,0.0,4.0,0.7059488296508789,0.0,0.8717560023069382,7.0,2.1178464889526367,1.0
134,2021-10-15,4.0,0.0,2.0,0.8164283335208893,0.0,0.8803999423980713,6.0,3.265713334083557,1.0
135,2021-10-16,0.0,0.0,1.0,0.0,0.0,0.8689611554145813,1.0,0.0,
136,2021-10-18,5.0,0.0,1.0,0.8234654188156127,0.0,0.6440713405609131,6.0,4.117327094078064,1.0
137,2021-10-19,3.0,0.0,11.0,0.7903437614440918,0.0,0.8939069048924879,14.0,2.3710312843322754,1.0
138,2021-10-20,9.0,3.0,0.0,0.825294017791748,0.5664172569910685,0.0,12.0,5.728394389152527,0.5
139,2021-10-21,2.0,0.0,2.0,0.7340967953205109,0.0,0.9319616556167603,4.0,1.4681935906410217,1.0
140,2021-10-22,1.0,0.0,1.0,0.8939739465713501,0.0,0.8529453277587891,2.0,0.8939739465713501,1.0
141,2021-10-25,4.0,1.0,1.0,0.878432422876358,0.7405858635902405,0.9881417155265808,6.0,2.7731438279151917,0.6
142,2021-10-27,0.0,1.0,4.0,0.0,0.7662367224693298,0.8343367129564285,5.0,-0.7662367224693298,-1.0
143,2021-10-28,6.0,0.0,3.0,0.6301788687705994,0.0,0.9117720325787863,9.0,3.781073212623596,1.0
144,2021-10-29,0.0,0.0,1.0,0.0,0.0,0.7805029153823853,1.0,0.0,
145,2021-10-31,1.0,0.0,0.0,0.5064555406570435,0.0,0.0,1.0,0.5064555406570435,1.0
146,2021-11-01,0.0,0.0,2.0,0.0,0.0,0.8908449709415436,2.0,0.0,
147,2021-11-02,0.0,0.0,4.0,0.0,0.0,0.8076938539743423,4.0,0.0,
148,2021-11-03,0.0,0.0,2.0,0.0,0.0,0.7758052945137024,2.0,0.0,
149,2021-11-04,1.0,0.0,1.0,0.9378514885902405,0.0,0.8185213804244995,2.0,0.9378514885902405,1.0
150,2021-11-05,0.0,1.0,2.0,0.0,0.8811759948730469,0.6455093920230865,3.0,-0.8811759948730469,-1.0
151,2021-11-08,2.0,0.0,0.0,0.7301341891288757,0.0,0.0,2.0,1.4602683782577515,1.0
152,2021-11-09,4.0,3.0,1.0,0.9378392547369003,0.7896466751893362,0.4968550205230713,8.0,1.382416993379593,0.14285714285714285
153,2021-11-10,1.0,2.0,2.0,0.9786210060119629,0.6705092042684555,0.9283722043037415,5.0,-0.3623974025249481,-0.3333333333333333
154,2021-11-11,0.0,1.0,2.0,0.0,0.929961621761322,0.898047924041748,3.0,-0.929961621761322,-1.0
155,2021-11-12,0.0,0.0,1.0,0.0,0.0,0.5114167332649231,1.0,0.0,
156,2021-11-15,0.0,1.0,2.0,0.0,0.7210139632225037,0.787414014339447,3.0,-0.7210139632225037,-1.0
157,2021-11-16,0.0,2.0,0.0,0.0,0.9449732303619385,0.0,2.0,-1.889946460723877,-1.0
158,2021-11-17,1.0,0.0,1.0,0.9479799270629883,0.0,0.5727524757385254,2.0,0.9479799270629883,1.0
159,2021-11-18,0.0,1.0,0.0,0.0,0.8740456700325012,0.0,1.0,-0.8740456700325012,-1.0
160,2021-11-19,0.0,1.0,1.0,0.0,0.7547744512557983,0.7614662647247314,2.0,-0.7547744512557983,-1.0
161,2021-11-21,0.0,0.0,1.0,0.0,0.0,0.9333486557006836,1.0,0.0,
162,2021-11-22,0.0,1.0,1.0,0.0,0.9443811178207397,0.7416433691978455,2.0,-0.9443811178207397,-1.0
163,2021-11-23,1.0,1.0,0.0,0.7673550248146057,0.959479033946991,0.0,2.0,-0.19212400913238525,0.0
164,2021-11-26,0.0,0.0,3.0,0.0,0.0,0.6427155633767446,3.0,0.0,
165,2021-11-28,0.0,1.0,0.0,0.0,0.9749897718429565,0.0,1.0,-0.9749897718429565,-1.0
166,2021-11-29,0.0,0.0,1.0,0.0,0.0,0.992237389087677,1.0,0.0,
167,2021-11-30,1.0,1.0,2.0,0.9322901368141174,0.6667735576629639,0.5598219037055969,4.0,0.26551657915115356,0.0
168,2021-12-02,0.0,0.0,1.0,0.0,0.0,0.8789025545120239,1.0,0.0,
169,2021-12-03,0.0,0.0,1.0,0.0,0.0,0.5966901779174805,1.0,0.0,
170,2021-12-06,1.0,2.0,1.0,0.41053590178489685,0.9287602305412292,0.7506453990936279,4.0,-1.4469845592975616,-0.3333333333333333
171,2021-12-07,0.0,0.0,1.0,0.0,0.0,0.9745134711265564,1.0,0.0,
172,2021-12-08,0.0,0.0,3.0,0.0,0.0,0.7801244457562765,3.0,0.0,
173,2021-12-09,0.0,1.0,3.0,0.0,0.9461989402770996,0.9196309844652811,4.0,-0.9461989402770996,-1.0
174,2021-12-10,0.0,1.0,2.0,0.0,0.9488984942436218,0.6754518449306488,3.0,-0.9488984942436218,-1.0
175,2021-12-13,1.0,1.0,0.0,0.5224080085754395,0.6213291883468628,0.0,2.0,-0.09892117977142334,0.0
176,2021-12-14,0.0,0.0,1.0,0.0,0.0,0.8981972336769104,1.0,0.0,
177,2021-12-15,1.0,0.0,1.0,0.4103403091430664,0.0,0.9915448427200317,2.0,0.4103403091430664,1.0
