date,signal
2021-09-27,-0.08541195300440109
2021-09-28,-0.08541195300440109
2021-09-29,-0.08541195300440109
2021-09-30,-0.08541195300440109
2021-10-01,-0.08541195300440109
2021-10-02,-0.08541195300440109
2021-10-03,-0.08948775093758449
2021-10-04,-0.08948775093758449
2021-10-05,-0.08948775093758449
2021-10-06,-0.08948775093758449
2021-10-07,-0.08948775093758449
2021-10-08,-0.08948775093758449
2021-10-09,-0.08948775093758449
2021-10-10,0.10821046907901333
2021-10-11,0.10821046907901333
2021-10-12,0.10821046907901333
2021-10-13,0.10821046907901333
2021-10-14,0.10821046907901333
2021-10-15,0.10821046907901333
2021-10-16,0.10821046907901333
2021-10-17,0.060380821585033946
2021-10-18,0.060380821585033946
2021-10-19,0.060380821585033946
2021-10-20,0.060380821585033946
2021-10-21,0.060380821585033946
