date_dt,y_test,y_pred,residuals
2023-03-01,0.004145884122820224,0.0004419420923346565,0.003703942030485568
2023-03-02,-0.0023228730820248895,0.0006333965147287941,-0.002956269596753684
2023-03-03,-0.0036564946985720294,0.00019108292291003707,-0.0038475776214820664
2023-03-04,-0.006291398228453329,-0.0038426509364467122,-0.002448747292006617
2023-03-05,-0.006251856160019276,-0.003808860527068851,-0.0024429956329504246
2023-03-06,-0.005414980498936223,-0.0038923742612883266,-0.0015226062376478963
2023-03-07,-0.00740239274629339,-0.003660373582543405,-0.0037420191637499846
2023-03-08,-0.007861788314520604,-0.004071333550994451,-0.0037904547635261524
2023-03-09,-0.011478062744355902,-0.0024576649210623774,-0.009020397823293525
2023-03-10,-0.011387512085762302,-0.003910186204573506,-0.007477325881188796
2023-03-11,-0.007813892842391918,-0.004498622543770593,-0.003315270298621325
2023-03-12,-0.002974882180492344,-0.00429626262706518,0.0013213804465728356
2023-03-13,0.0017765903884819753,-0.001398831607426271,0.0031754219959082464
2023-03-14,0.003379578207762075,0.0032725236563984433,0.00010705455136363192
2023-03-15,0.0034477989443944027,0.003974284528516567,-0.0005264855841221644
2023-03-16,0.0038511934130935487,0.003692419138469588,0.0001587742746239607
2023-03-17,0.010364004584044784,0.004664207346676077,0.0056997972373687075
2023-03-18,0.012478589238366443,0.006059495514350732,0.006419093724015711
2023-03-19,0.015107243632972004,0.006241857443297766,0.008865386189674238
2023-03-20,0.014214109409478709,0.005148587428343189,0.00906552198113552
2023-03-21,0.015205032318512224,0.005340770406948518,0.009864261911563706
2023-03-22,0.01374511259718005,0.007904545067624447,0.005840567529555604
2023-03-23,0.017727762329351634,0.006736042022263505,0.01099172030708813
2023-03-24,0.020014747672216733,0.007609830265375142,0.012404917406841591
2023-03-25,0.020596172520175413,0.006321693831958166,0.014274478688217247
2023-03-26,0.0203425896307994,0.006502527777249435,0.013840061853549964
2023-03-27,0.013502499504041986,0.007100807267694954,0.006401692236347033
2023-03-28,0.007964530552403893,0.0034069933230836476,0.0045575372293202455
2023-03-29,0.009060346186749493,0.0031702382588983205,0.005890107927851173
2023-03-30,0.009320334259035192,0.007230763904624853,0.0020895703544103394
2023-03-31,0.008544247120288844,0.005340157468335233,0.003204089651953611
2023-04-01,0.0023574435352095515,0.006134468736253349,-0.0037770252010437973
2023-04-02,0.0029816758065410245,0.0058862488404702994,-0.002904573033929275
2023-04-03,-0.000593376629949569,0.004972471346879519,-0.005565847976829088
2023-04-04,0.0009555330068312777,0.003714539198811486,-0.0027590061919802083
2023-04-05,5.129423324364342e-06,0.005016400568389007,-0.005011271145064642
2023-04-06,0.001774707919287378,0.004515523180542358,-0.0027408152612549805
2023-04-07,-0.0009672275352284488,0.003864699236843793,-0.0048319267720722415
2023-04-08,0.0010931002731191777,0.0032908819821540563,-0.0021977817090348788
2023-04-09,0.002002365385961955,0.003646200077732352,-0.0016438346917703969
2023-04-10,0.0038373766428898347,0.004743592921141204,-0.000906216278251369
2023-04-11,0.007199838617580769,0.00708271574097284,0.00011712287660792849
2023-04-12,0.006673540756910975,0.00758928930100507,-0.0009157485440940945
2023-04-13,0.004655989720617023,0.008167287066723166,-0.003511297346106143
2023-04-14,0.005590349500840341,0.007922284941013382,-0.0023319354401730406
2023-04-15,0.004173939363775262,0.007719728873063454,-0.003545789509288192
2023-04-16,0.004325115583709636,0.006787368170593891,-0.0024622525868842546
2023-04-17,0.002881878821586636,0.006461757253272794,-0.0035798784316861576
2023-04-18,0.005978527831467403,0.003943211844096126,0.002035315987371277
2023-04-19,0.0015315196645799883,0.00633805061792494,-0.004806530953344951
2023-04-20,0.00016069750964752872,0.001387329261869976,-0.0012266317522224473
2023-04-21,-0.001849277152028018,-0.0006796539405949314,-0.0011696232114330866
2023-04-22,-0.0002591866551817782,-0.0021972969190110175,0.0019381102638292393
2023-04-23,-0.0008556483329843048,-0.001550688674357725,0.0006950403413734202
2023-04-24,-0.0019281310722161517,-0.002722536558072559,0.0007944054858564072
2023-04-25,-0.0030954936711118783,-0.0028944332116632608,-0.00020106045944861747
2023-04-26,-0.0041209312508287315,-0.0021147406123069408,-0.0020061906385217907
2023-04-27,-0.001488031205600152,0.0003213901334271648,-0.001809421339027317
2023-04-28,-0.002363413649469105,0.002365145628627947,-0.0047285592780970526
2023-04-29,-0.0027619870621291257,0.004058060527828543,-0.006820047589957669
2023-04-30,-0.0023490419516945054,0.0040688294723553835,-0.006417871424049889
2023-05-01,-0.005078992824269805,0.004273676092253463,-0.009352668916523268
2023-05-02,-0.0017537932530737321,-0.0006875039774042284,-0.0010662892756695037
2023-05-03,-0.003123250597926252,0.0007353363558417262,-0.0038585869537679784
2023-05-04,5.787198896029481e-05,0.0017804888029355262,-0.0017226168139752313
2023-05-05,0.002973582005935768,0.002716896506822252,0.00025668549911351613
2023-05-06,0.0038640657901068283,0.004975097813922978,-0.0011110320238161497
2023-05-07,0.0015105211983474412,0.0030074718652744054,-0.001496950666926964
2023-05-08,0.00024813859266678795,0.0012217817442997801,-0.0009736431516329921
2023-05-09,0.0003224014890617346,-0.0028737698738709877,0.0031961713629327223
2023-05-10,-0.0016351012699721188,-0.0014764873777683653,-0.00015861389220375353
2023-05-11,-0.0034214715193976656,-0.0019436666260984165,-0.0014778048932992491
2023-05-12,-0.006327548187278953,-0.0031326379400980113,-0.003194910247180942
2023-05-13,-0.006076872114779272,-0.0028396862297688564,-0.0032371858850104153
2023-05-14,-0.005504217807190645,-0.0031557199640046274,-0.0023484978431860173
2023-05-15,-0.004904934561142219,-0.002664759971915126,-0.002240174589227093
2023-05-16,-0.0025517403675205854,-0.0013703374147117009,-0.0011814029528088845
2023-05-17,-0.003047961773697345,-0.0019620202821171956,-0.0010859414915801494
2023-05-18,-0.005194023357932059,-0.0015563398498432313,-0.0036376835080888276
